workload,shape_preset,domain,tag,mode,status,elapsed_wall_s,median_ms,p25_ms,p99_ms
llm_rope_apply,decode,llm,elementwise,reduce-overhead,ok,1.0111438119783998,0.01788800023496151,0.017343999817967415,0.08636160194873808
llm_rope_apply,decode,llm,indexing,reduce-overhead,ok,1.0111438119783998,0.01788800023496151,0.017343999817967415,0.08636160194873808
llm_rope_apply,decode,llm,elementwise,max-autotune,ok,0.9908465569606051,0.017152000218629837,0.016575999557971954,0.018112000077962875
llm_rope_apply,decode,llm,indexing,max-autotune,ok,0.9908465569606051,0.017152000218629837,0.016575999557971954,0.018112000077962875
llm_rope_apply,decode,llm,elementwise,max-autotune-no-cudagraphs,ok,1.1165333829121664,0.005824000108987093,0.005727999843657017,0.006591999903321266
llm_rope_apply,decode,llm,indexing,max-autotune-no-cudagraphs,ok,1.1165333829121664,0.005824000108987093,0.005727999843657017,0.006591999903321266
llm_logits_projection_softmax,decode,llm,gemm,eager,ok,1.014396816957742,0.0857279971241951,0.084927998483181,0.08867199718952179
llm_logits_projection_softmax,decode,llm,softmax,eager,ok,1.014396816957742,0.0857279971241951,0.084927998483181,0.08867199718952179
llm_logits_projection_softmax,decode,llm,vocab,eager,ok,1.014396816957742,0.0857279971241951,0.084927998483181,0.08867199718952179
llm_logits_projection_softmax,decode,llm,gemm,default,ok,0.9198550550499931,0.07638400048017502,0.07571200281381607,0.07868800312280655
llm_logits_projection_softmax,decode,llm,softmax,default,ok,0.9198550550499931,0.07638400048017502,0.07571200281381607,0.07868800312280655
llm_logits_projection_softmax,decode,llm,vocab,default,ok,0.9198550550499931,0.07638400048017502,0.07571200281381607,0.07868800312280655
llm_logits_projection_softmax,decode,llm,gemm,reduce-overhead,ok,1.043760076048784,0.20336000621318817,0.20236800611019135,0.20547200739383698
llm_logits_projection_softmax,decode,llm,softmax,reduce-overhead,ok,1.043760076048784,0.20336000621318817,0.20236800611019135,0.20547200739383698
llm_logits_projection_softmax,decode,llm,vocab,reduce-overhead,ok,1.043760076048784,0.20336000621318817,0.20236800611019135,0.20547200739383698
llm_logits_projection_softmax,decode,llm,gemm,max-autotune,ok,1.063335155020468,0.20272000133991241,0.20182399451732635,0.20505599677562714
llm_logits_projection_softmax,decode,llm,softmax,max-autotune,ok,1.063335155020468,0.20272000133991241,0.20182399451732635,0.20505599677562714
llm_logits_projection_softmax,decode,llm,vocab,max-autotune,ok,1.063335155020468,0.20272000133991241,0.20182399451732635,0.20505599677562714
llm_logits_projection_softmax,decode,llm,gemm,max-autotune-no-cudagraphs,ok,1.0939956220099702,0.07552000135183334,0.07487999647855759,0.07731200009584427
llm_logits_projection_softmax,decode,llm,softmax,max-autotune-no-cudagraphs,ok,1.0939956220099702,0.07552000135183334,0.07487999647855759,0.07731200009584427
llm_logits_projection_softmax,decode,llm,vocab,max-autotune-no-cudagraphs,ok,1.0939956220099702,0.07552000135183334,0.07487999647855759,0.07731200009584427
llm_topk_sampling_prep,decode,llm,softmax,eager,ok,1.0246957859490067,0.09676799923181534,0.09625600278377533,0.09855999797582626
llm_topk_sampling_prep,decode,llm,topk,eager,ok,1.0246957859490067,0.09676799923181534,0.09625600278377533,0.09855999797582626
llm_topk_sampling_prep,decode,llm,sampling,eager,ok,1.0246957859490067,0.09676799923181534,0.09625600278377533,0.09855999797582626
llm_topk_sampling_prep,decode,llm,softmax,default,ok,0.9890235239872709,0.08870399743318558,0.08819200098514557,0.09730175986886025
llm_topk_sampling_prep,decode,llm,topk,default,ok,0.9890235239872709,0.08870399743318558,0.08819200098514557,0.09730175986886025
llm_topk_sampling_prep,decode,llm,sampling,default,ok,0.9890235239872709,0.08870399743318558,0.08819200098514557,0.09730175986886025
llm_topk_sampling_prep,decode,llm,softmax,reduce-overhead,ok,0.9940033500315621,0.09491200000047684,0.09433600306510925,0.09672607891261577
llm_topk_sampling_prep,decode,llm,topk,reduce-overhead,ok,0.9940033500315621,0.09491200000047684,0.09433600306510925,0.09672607891261577
llm_topk_sampling_prep,decode,llm,sampling,reduce-overhead,ok,0.9940033500315621,0.09491200000047684,0.09433600306510925,0.09672607891261577
llm_topk_sampling_prep,decode,llm,softmax,max-autotune,ok,1.07450377906207,0.095551997423172,0.09513600170612335,0.09724800288677216
llm_topk_sampling_prep,decode,llm,topk,max-autotune,ok,1.07450377906207,0.095551997423172,0.09513600170612335,0.09724800288677216
llm_topk_sampling_prep,decode,llm,sampling,max-autotune,ok,1.07450377906207,0.095551997423172,0.09513600170612335,0.09724800288677216
llm_topk_sampling_prep,decode,llm,softmax,max-autotune-no-cudagraphs,ok,1.0727503730449826,0.08931200206279755,0.08867199718952179,0.09167999774217606
llm_topk_sampling_prep,decode,llm,topk,max-autotune-no-cudagraphs,ok,1.0727503730449826,0.08931200206279755,0.08867199718952179,0.09167999774217606
llm_topk_sampling_prep,decode,llm,sampling,max-autotune-no-cudagraphs,ok,1.0727503730449826,0.08931200206279755,0.08867199718952179,0.09167999774217606
llm_moe_router,decode,llm,gemm,eager,ok,0.9600476420018822,0.026335999369621277,0.025887999683618546,0.0272000003606081
llm_moe_router,decode,llm,softmax,eager,ok,0.9600476420018822,0.026335999369621277,0.025887999683618546,0.0272000003606081
llm_moe_router,decode,llm,topk,eager,ok,0.9600476420018822,0.026335999369621277,0.025887999683618546,0.0272000003606081
llm_moe_router,decode,llm,gemm,default,ok,0.5841198859270662,0.024607999250292778,0.024320000782608986,0.02582399919629097
llm_moe_router,decode,llm,softmax,default,ok,0.5841198859270662,0.024607999250292778,0.024320000782608986,0.02582399919629097
llm_moe_router,decode,llm,topk,default,ok,0.5841198859270662,0.024607999250292778,0.024320000782608986,0.02582399919629097
llm_moe_router,decode,llm,gemm,reduce-overhead,ok,0.9249188469257206,0.040352001786231995,0.04012800008058548,0.04137599840760231
llm_moe_router,decode,llm,softmax,reduce-overhead,ok,0.9249188469257206,0.040352001786231995,0.04012800008058548,0.04137599840760231
llm_moe_router,decode,llm,topk,reduce-overhead,ok,0.9249188469257206,0.040352001786231995,0.04012800008058548,0.04137599840760231
llm_moe_router,decode,llm,gemm,max-autotune,ok,0.9835609539877623,0.03903999924659729,0.03852799907326698,0.040383998304605484
llm_moe_router,decode,llm,softmax,max-autotune,ok,0.9835609539877623,0.03903999924659729,0.03852799907326698,0.040383998304605484
llm_moe_router,decode,llm,topk,max-autotune,ok,0.9835609539877623,0.03903999924659729,0.03852799907326698,0.040383998304605484
llm_moe_router,decode,llm,gemm,max-autotune-no-cudagraphs,ok,0.9690767469583079,0.030400000512599945,0.029184000566601753,0.10429184198379501
llm_moe_router,decode,llm,softmax,max-autotune-no-cudagraphs,ok,0.9690767469583079,0.030400000512599945,0.029184000566601753,0.10429184198379501
llm_moe_router,decode,llm,topk,max-autotune-no-cudagraphs,ok,0.9690767469583079,0.030400000512599945,0.029184000566601753,0.10429184198379501
llm_qk_norm,decode,llm,reduction,eager,ok,0.9710300390142947,0.01897599920630455,0.01852799952030182,0.0197759997099638
llm_qk_norm,decode,llm,elementwise,eager,ok,0.9710300390142947,0.01897599920630455,0.01852799952030182,0.0197759997099638
llm_qk_norm,decode,llm,reduction,default,ok,0.9228593469597399,0.00863999966531992,0.008448000065982342,0.009535999968647957
llm_qk_norm,decode,llm,elementwise,default,ok,0.9228593469597399,0.00863999966531992,0.008448000065982342,0.009535999968647957
llm_qk_norm,decode,llm,reduction,reduce-overhead,ok,0.9750203860457987,0.024512000381946564,0.02396799996495247,0.025760000571608543
llm_qk_norm,decode,llm,elementwise,reduce-overhead,ok,0.9750203860457987,0.024512000381946564,0.02396799996495247,0.025760000571608543
llm_qk_norm,decode,llm,reduction,max-autotune,ok,1.208188179996796,0.025151999667286873,0.024671999737620354,0.026367999613285065
llm_qk_norm,decode,llm,elementwise,max-autotune,ok,1.208188179996796,0.025151999667286873,0.024671999737620354,0.026367999613285065
llm_qk_norm,decode,llm,reduction,max-autotune-no-cudagraphs,ok,1.111965853953734,0.00854399986565113,0.008383999578654766,0.00940799992531538
llm_qk_norm,decode,llm,elementwise,max-autotune-no-cudagraphs,ok,1.111965853953734,0.00854399986565113,0.008383999578654766,0.00940799992531538
vlm_patch_embedding_conv2d,decode,vlm,conv,eager,ok,1.0072375809540972,0.10851199924945831,0.10787200182676315,0.11035807840526102
vlm_patch_embedding_conv2d,decode,vlm,reshape,eager,ok,1.0072375809540972,0.10851199924945831,0.10787200182676315,0.11035807840526102
vlm_patch_embedding_conv2d,decode,vlm,conv,default,ok,0.9617954019922763,0.10639999806880951,0.10547199845314026,0.10952319949865343
vlm_patch_embedding_conv2d,decode,vlm,reshape,default,ok,0.9617954019922763,0.10639999806880951,0.10547199845314026,0.10952319949865343
vlm_patch_embedding_conv2d,decode,vlm,conv,reduce-overhead,ok,1.006142092985101,0.11884800344705582,0.11776000261306763,0.1207360029220581
vlm_patch_embedding_conv2d,decode,vlm,reshape,reduce-overhead,ok,1.006142092985101,0.11884800344705582,0.11776000261306763,0.1207360029220581
vlm_patch_embedding_conv2d,decode,vlm,conv,max-autotune,ok,1.0687229110626504,0.10825599730014801,0.1072319969534874,0.1101439967751503
vlm_patch_embedding_conv2d,decode,vlm,reshape,max-autotune,ok,1.0687229110626504,0.10825599730014801,0.1072319969534874,0.1101439967751503
vlm_patch_embedding_conv2d,decode,vlm,conv,max-autotune-no-cudagraphs,ok,1.0505545540945604,0.09577599912881851,0.09491200000047684,0.09785600006580353
vlm_patch_embedding_conv2d,decode,vlm,reshape,max-autotune-no-cudagraphs,ok,1.0505545540945604,0.09577599912881851,0.09491200000047684,0.09785600006580353
vlm_vit_mlp_block,decode,vlm,layernorm,eager,ok,1.0203234079526737,0.07132799923419952,0.070592001080513,0.07327999919652939
vlm_vit_mlp_block,decode,vlm,gemm,eager,ok,1.0203234079526737,0.07132799923419952,0.070592001080513,0.07327999919652939
vlm_vit_mlp_block,decode,vlm,residual,eager,ok,1.0203234079526737,0.07132799923419952,0.070592001080513,0.07327999919652939
vlm_vit_mlp_block,decode,vlm,layernorm,default,ok,0.9098053619964048,0.06963200122117996,0.06911999732255936,0.07152000069618225
vlm_vit_mlp_block,decode,vlm,gemm,default,ok,0.9098053619964048,0.06963200122117996,0.06911999732255936,0.07152000069618225
vlm_vit_mlp_block,decode,vlm,residual,default,ok,0.9098053619964048,0.06963200122117996,0.06911999732255936,0.07152000069618225
vlm_vit_mlp_block,decode,vlm,layernorm,reduce-overhead,ok,1.00150155602023,0.09187199920415878,0.09145600348711014,0.09332704283297062
vlm_vit_mlp_block,decode,vlm,gemm,reduce-overhead,ok,1.00150155602023,0.09187199920415878,0.09145600348711014,0.09332704283297062
vlm_vit_mlp_block,decode,vlm,residual,reduce-overhead,ok,1.00150155602023,0.09187199920415878,0.09145600348711014,0.09332704283297062
vlm_vit_mlp_block,decode,vlm,layernorm,max-autotune,ok,1.090784022002481,0.08928000181913376,0.08883199840784073,0.09081599861383438
vlm_vit_mlp_block,decode,vlm,gemm,max-autotune,ok,1.090784022002481,0.08928000181913376,0.08883199840784073,0.09081599861383438
vlm_vit_mlp_block,decode,vlm,residual,max-autotune,ok,1.090784022002481,0.08928000181913376,0.08883199840784073,0.09081599861383438
vlm_vit_mlp_block,decode,vlm,layernorm,max-autotune-no-cudagraphs,ok,1.0794308439362794,0.06835199892520905,0.06800000369548798,0.06950400024652481
vlm_vit_mlp_block,decode,vlm,gemm,max-autotune-no-cudagraphs,ok,1.0794308439362794,0.06835199892520905,0.06800000369548798,0.06950400024652481
vlm_vit_mlp_block,decode,vlm,residual,max-autotune-no-cudagraphs,ok,1.0794308439362794,0.06835199892520905,0.06800000369548798,0.06950400024652481
vlm_vision_rmsnorm_pool,decode,vlm,reduction,eager,ok,0.975480074994266,0.04089599847793579,0.04057599976658821,0.04227200150489807
vlm_vision_rmsnorm_pool,decode,vlm,pooling,eager,ok,0.975480074994266,0.04089599847793579,0.04057599976658821,0.04227200150489807
vlm_vision_rmsnorm_pool,decode,vlm,elementwise,eager,ok,0.975480074994266,0.04089599847793579,0.04057599976658821,0.04227200150489807
vlm_vision_rmsnorm_pool,decode,vlm,reduction,default,ok,0.9340571499196813,0.015904000028967857,0.015647999942302704,0.01740800030529499
vlm_vision_rmsnorm_pool,decode,vlm,pooling,default,ok,0.9340571499196813,0.015904000028967857,0.015647999942302704,0.01740800030529499
vlm_vision_rmsnorm_pool,decode,vlm,elementwise,default,ok,0.9340571499196813,0.015904000028967857,0.015647999942302704,0.01740800030529499
vlm_vision_rmsnorm_pool,decode,vlm,reduction,reduce-overhead,ok,0.08258434210438281,0.03145600110292435,0.031072000041604042,0.03243712112307549
vlm_vision_rmsnorm_pool,decode,vlm,pooling,reduce-overhead,ok,0.08258434210438281,0.03145600110292435,0.031072000041604042,0.03243712112307549
vlm_vision_rmsnorm_pool,decode,vlm,elementwise,reduce-overhead,ok,0.08258434210438281,0.03145600110292435,0.031072000041604042,0.03243712112307549
vlm_vision_rmsnorm_pool,decode,vlm,reduction,max-autotune,ok,1.082921260036528,0.029952000826597214,0.02953599952161312,0.0315839983522892
vlm_vision_rmsnorm_pool,decode,vlm,pooling,max-autotune,ok,1.082921260036528,0.029952000826597214,0.02953599952161312,0.0315839983522892
vlm_vision_rmsnorm_pool,decode,vlm,elementwise,max-autotune,ok,1.082921260036528,0.029952000826597214,0.02953599952161312,0.0315839983522892
vlm_vision_rmsnorm_pool,decode,vlm,reduction,max-autotune-no-cudagraphs,ok,1.1021896679885685,0.014816000126302242,0.01462399959564209,0.015424000099301338
vlm_vision_rmsnorm_pool,decode,vlm,pooling,max-autotune-no-cudagraphs,ok,1.1021896679885685,0.014816000126302242,0.01462399959564209,0.015424000099301338
vlm_vision_rmsnorm_pool,decode,vlm,elementwise,max-autotune-no-cudagraphs,ok,1.1021896679885685,0.014816000126302242,0.01462399959564209,0.015424000099301338
vlm_contrastive_nce_loss,decode,vlm,loss,eager,ok,1.0416162280598655,0.06592000275850296,0.06543999910354614,0.32639296233654025
vlm_contrastive_nce_loss,decode,vlm,contrastive,eager,ok,1.0416162280598655,0.06592000275850296,0.06543999910354614,0.32639296233654025
vlm_contrastive_nce_loss,decode,vlm,normalization,eager,ok,1.0416162280598655,0.06592000275850296,0.06543999910354614,0.32639296233654025
vlm_contrastive_nce_loss,decode,vlm,loss,default,ok,0.49424302007537335,0.043935999274253845,0.04224000126123428,0.10064959898591046
vlm_contrastive_nce_loss,decode,vlm,contrastive,default,ok,0.49424302007537335,0.043935999274253845,0.04224000126123428,0.10064959898591046
vlm_contrastive_nce_loss,decode,vlm,normalization,default,ok,0.49424302007537335,0.043935999274253845,0.04224000126123428,0.10064959898591046
vlm_contrastive_nce_loss,decode,vlm,loss,reduce-overhead,ok,1.0161724479403347,0.0424639992415905,0.04224000126123428,0.04368000105023384
vlm_contrastive_nce_loss,decode,vlm,contrastive,reduce-overhead,ok,1.0161724479403347,0.0424639992415905,0.04224000126123428,0.04368000105023384
vlm_contrastive_nce_loss,decode,vlm,normalization,reduce-overhead,ok,1.0161724479403347,0.0424639992415905,0.04224000126123428,0.04368000105023384
vlm_contrastive_nce_loss,decode,vlm,loss,max-autotune,ok,1.085150841041468,0.04156799986958504,0.04131200164556503,0.0427200011909008
vlm_contrastive_nce_loss,decode,vlm,contrastive,max-autotune,ok,1.085150841041468,0.04156799986958504,0.04131200164556503,0.0427200011909008
vlm_contrastive_nce_loss,decode,vlm,normalization,max-autotune,ok,1.085150841041468,0.04156799986958504,0.04131200164556503,0.0427200011909008
vlm_contrastive_nce_loss,decode,vlm,loss,max-autotune-no-cudagraphs,ok,1.0281632009427994,0.04294399917125702,0.04188799858093262,0.05221055895090103
vlm_contrastive_nce_loss,decode,vlm,contrastive,max-autotune-no-cudagraphs,ok,1.0281632009427994,0.04294399917125702,0.04188799858093262,0.05221055895090103
vlm_contrastive_nce_loss,decode,vlm,normalization,max-autotune-no-cudagraphs,ok,1.0281632009427994,0.04294399917125702,0.04188799858093262,0.05221055895090103
diff_unet_resblock,decode,diffusion,conv,eager,ok,1.0490805139997974,0.14800000190734863,0.14707200229167938,0.15036800503730774
diff_unet_resblock,decode,diffusion,groupnorm,eager,ok,1.0490805139997974,0.14800000190734863,0.14707200229167938,0.15036800503730774
diff_unet_resblock,decode,diffusion,residual,eager,ok,1.0490805139997974,0.14800000190734863,0.14707200229167938,0.15036800503730774
diff_unet_resblock,decode,diffusion,conv,default,ok,0.8893715341109782,0.10678400099277496,0.106175996363163,0.10911999642848969
diff_unet_resblock,decode,diffusion,groupnorm,default,ok,0.8893715341109782,0.10678400099277496,0.106175996363163,0.10911999642848969
diff_unet_resblock,decode,diffusion,residual,default,ok,0.8893715341109782,0.10678400099277496,0.106175996363163,0.10911999642848969
diff_unet_resblock,decode,diffusion,conv,reduce-overhead,ok,0.9730330160818994,0.11859200149774551,0.11817599833011627,0.12019199877977371
diff_unet_resblock,decode,diffusion,groupnorm,reduce-overhead,ok,0.9730330160818994,0.11859200149774551,0.11817599833011627,0.12019199877977371
diff_unet_resblock,decode,diffusion,residual,reduce-overhead,ok,0.9730330160818994,0.11859200149774551,0.11817599833011627,0.12019199877977371
diff_unet_resblock,decode,diffusion,conv,max-autotune,ok,1.0692289649741724,0.14393599331378937,0.14342400431632996,0.14601600170135498
diff_unet_resblock,decode,diffusion,groupnorm,max-autotune,ok,1.0692289649741724,0.14393599331378937,0.14342400431632996,0.14601600170135498
diff_unet_resblock,decode,diffusion,residual,max-autotune,ok,1.0692289649741724,0.14393599331378937,0.14342400431632996,0.14601600170135498
diff_unet_resblock,decode,diffusion,conv,max-autotune-no-cudagraphs,ok,1.0529869539896026,0.13209599256515503,0.13129599392414093,0.13494400680065155
diff_unet_resblock,decode,diffusion,groupnorm,max-autotune-no-cudagraphs,ok,1.0529869539896026,0.13209599256515503,0.13129599392414093,0.13494400680065155
diff_unet_resblock,decode,diffusion,residual,max-autotune-no-cudagraphs,ok,1.0529869539896026,0.13209599256515503,0.13129599392414093,0.13494400680065155
diff_vae_decoder_upsample,decode,diffusion,upsample,eager,ok,1.096565498970449,0.6944640278816223,0.6931840181350708,0.698842887878418
diff_vae_decoder_upsample,decode,diffusion,conv,eager,ok,1.096565498970449,0.6944640278816223,0.6931840181350708,0.698842887878418
diff_vae_decoder_upsample,decode,diffusion,upsample,default,ok,1.031619521905668,0.5403519868850708,0.5394560098648071,0.5520319938659668
diff_vae_decoder_upsample,decode,diffusion,conv,default,ok,1.031619521905668,0.5403519868850708,0.5394560098648071,0.5520319938659668
diff_vae_decoder_upsample,decode,diffusion,upsample,reduce-overhead,ok,1.08738155500032,0.5588799715042114,0.5574079751968384,0.5686579024791717
diff_vae_decoder_upsample,decode,diffusion,conv,reduce-overhead,ok,1.08738155500032,0.5588799715042114,0.5574079751968384,0.5686579024791717
diff_vae_decoder_upsample,decode,diffusion,upsample,max-autotune,ok,1.0988596780225635,0.5525760054588318,0.5516480207443237,0.5632576107978821
diff_vae_decoder_upsample,decode,diffusion,conv,max-autotune,ok,1.0988596780225635,0.5525760054588318,0.5516480207443237,0.5632576107978821
diff_vae_decoder_upsample,decode,diffusion,upsample,max-autotune-no-cudagraphs,ok,1.0989399129757658,0.5340160131454468,0.5325760245323181,0.5415865540504455
diff_vae_decoder_upsample,decode,diffusion,conv,max-autotune-no-cudagraphs,ok,1.0989399129757658,0.5340160131454468,0.5325760245323181,0.5415865540504455
diff_time_embedding_mlp,decode,diffusion,embedding,eager,ok,0.9511024539824575,0.03939199820160866,0.03868800029158592,0.041280001401901245
diff_time_embedding_mlp,decode,diffusion,mlp,eager,ok,0.9511024539824575,0.03939199820160866,0.03868800029158592,0.041280001401901245
diff_time_embedding_mlp,decode,diffusion,embedding,default,ok,0.9153597839176655,0.01974399946630001,0.018592000007629395,0.04242559894919393
diff_time_embedding_mlp,decode,diffusion,mlp,default,ok,0.9153597839176655,0.01974399946630001,0.018592000007629395,0.04242559894919393
diff_time_embedding_mlp,decode,diffusion,embedding,reduce-overhead,ok,0.9364152459893376,0.02703999914228916,0.026464000344276428,0.02879999950528145
diff_time_embedding_mlp,decode,diffusion,mlp,reduce-overhead,ok,0.9364152459893376,0.02703999914228916,0.026464000344276428,0.02879999950528145
diff_time_embedding_mlp,decode,diffusion,embedding,max-autotune,ok,1.0984268569154665,0.024927999824285507,0.02454400062561035,0.026496000587940216
diff_time_embedding_mlp,decode,diffusion,mlp,max-autotune,ok,1.0984268569154665,0.024927999824285507,0.02454400062561035,0.026496000587940216
diff_time_embedding_mlp,decode,diffusion,embedding,max-autotune-no-cudagraphs,ok,1.0915863160043955,0.01532800029963255,0.015135999768972397,0.016063999384641647
diff_time_embedding_mlp,decode,diffusion,mlp,max-autotune-no-cudagraphs,ok,1.0915863160043955,0.01532800029963255,0.015135999768972397,0.016063999384641647
diff_cfg_blend,decode,diffusion,elementwise,eager,ok,1.0476010469719768,0.010623999871313572,0.010432000271975994,0.011264000087976456
diff_cfg_blend,decode,diffusion,memory-bound,eager,ok,1.0476010469719768,0.010623999871313572,0.010432000271975994,0.011264000087976456
diff_cfg_blend,decode,diffusion,elementwise,default,ok,0.9128988879965618,0.005727999843657017,0.005504000000655651,0.006271999794989824
diff_cfg_blend,decode,diffusion,memory-bound,default,ok,0.9128988879965618,0.005727999843657017,0.005504000000655651,0.006271999794989824
diff_cfg_blend,decode,diffusion,elementwise,reduce-overhead,ok,0.9462655830429867,0.02304000034928322,0.022495999932289124,0.024288000538945198
diff_cfg_blend,decode,diffusion,memory-bound,reduce-overhead,ok,0.9462655830429867,0.02304000034928322,0.022495999932289124,0.024288000538945198
diff_cfg_blend,decode,diffusion,elementwise,max-autotune,ok,0.9964636870427057,0.022784000262618065,0.022272000089287758,0.024064000695943832
diff_cfg_blend,decode,diffusion,memory-bound,max-autotune,ok,0.9964636870427057,0.022784000262618065,0.022272000089287758,0.024064000695943832
diff_cfg_blend,decode,diffusion,elementwise,max-autotune-no-cudagraphs,ok,1.2792868110118434,0.0058559998869895935,0.005791999865323305,0.006496000103652477
diff_cfg_blend,decode,diffusion,memory-bound,max-autotune-no-cudagraphs,ok,1.2792868110118434,0.0058559998869895935,0.005791999865323305,0.006496000103652477
diff_scheduler_step,decode,diffusion,elementwise,eager,ok,1.0682243389310315,0.01033599954098463,0.010080000385642052,0.011743360012769686
diff_scheduler_step,decode,diffusion,memory-bound,eager,ok,1.0682243389310315,0.01033599954098463,0.010080000385642052,0.011743360012769686
diff_scheduler_step,decode,diffusion,elementwise,default,ok,0.8874327449593693,0.005727999843657017,0.005504000000655651,0.006306880018673841
diff_scheduler_step,decode,diffusion,memory-bound,default,ok,0.8874327449593693,0.005727999843657017,0.005504000000655651,0.006306880018673841
diff_scheduler_step,decode,diffusion,elementwise,reduce-overhead,ok,1.0324259259505197,0.023072000592947006,0.02252800017595291,0.16128863677382518
diff_scheduler_step,decode,diffusion,memory-bound,reduce-overhead,ok,1.0324259259505197,0.023072000592947006,0.02252800017595291,0.16128863677382518
diff_scheduler_step,decode,diffusion,elementwise,max-autotune,ok,1.1050332670565695,0.023360000923275948,0.022816000506281853,0.024480000138282776
diff_scheduler_step,decode,diffusion,memory-bound,max-autotune,ok,1.1050332670565695,0.023360000923275948,0.022816000506281853,0.024480000138282776
diff_scheduler_step,decode,diffusion,elementwise,max-autotune-no-cudagraphs,ok,1.2871909879613668,0.005888000130653381,0.005824000108987093,0.006463999859988689
diff_scheduler_step,decode,diffusion,memory-bound,max-autotune-no-cudagraphs,ok,1.2871909879613668,0.005888000130653381,0.005824000108987093,0.006463999859988689
llm_label_smoothed_ce_loss,decode,llm,loss,eager,ok,0.9775330770062283,0.03750399872660637,0.037248000502586365,0.038656000047922134
llm_label_smoothed_ce_loss,decode,llm,softmax,eager,ok,0.9775330770062283,0.03750399872660637,0.037248000502586365,0.038656000047922134
llm_label_smoothed_ce_loss,decode,llm,vocab,eager,ok,0.9775330770062283,0.03750399872660637,0.037248000502586365,0.038656000047922134
llm_label_smoothed_ce_loss,decode,llm,loss,default,ok,0.807185256970115,0.03428800031542778,0.028063999488949776,0.10021760314702985
llm_label_smoothed_ce_loss,decode,llm,softmax,default,ok,0.807185256970115,0.03428800031542778,0.028063999488949776,0.10021760314702985
llm_label_smoothed_ce_loss,decode,llm,vocab,default,ok,0.807185256970115,0.03428800031542778,0.028063999488949776,0.10021760314702985
llm_label_smoothed_ce_loss,decode,llm,loss,reduce-overhead,ok,0.9824682390317321,0.02707199938595295,0.026655999943614006,0.09636031918227679
llm_label_smoothed_ce_loss,decode,llm,softmax,reduce-overhead,ok,0.9824682390317321,0.02707199938595295,0.026655999943614006,0.09636031918227679
llm_label_smoothed_ce_loss,decode,llm,vocab,reduce-overhead,ok,0.9824682390317321,0.02707199938595295,0.026655999943614006,0.09636031918227679
llm_label_smoothed_ce_loss,decode,llm,loss,max-autotune,ok,1.0908759779995307,0.027135999873280525,0.026623999699950218,0.028704000636935234
llm_label_smoothed_ce_loss,decode,llm,softmax,max-autotune,ok,1.0908759779995307,0.027135999873280525,0.026623999699950218,0.028704000636935234
llm_label_smoothed_ce_loss,decode,llm,vocab,max-autotune,ok,1.0908759779995307,0.027135999873280525,0.026623999699950218,0.028704000636935234
llm_label_smoothed_ce_loss,decode,llm,loss,max-autotune-no-cudagraphs,ok,1.0726461210288107,0.02550400048494339,0.02521600015461445,0.04729599878191948
llm_label_smoothed_ce_loss,decode,llm,softmax,max-autotune-no-cudagraphs,ok,1.0726461210288107,0.02550400048494339,0.02521600015461445,0.04729599878191948
llm_label_smoothed_ce_loss,decode,llm,vocab,max-autotune-no-cudagraphs,ok,1.0726461210288107,0.02550400048494339,0.02521600015461445,0.04729599878191948
llm_kl_divergence_loss,decode,llm,loss,eager,ok,1.0388321819482371,0.061824001371860504,0.06111999973654747,0.06371200084686279
llm_kl_divergence_loss,decode,llm,distillation,eager,ok,1.0388321819482371,0.061824001371860504,0.06111999973654747,0.06371200084686279
llm_kl_divergence_loss,decode,llm,softmax,eager,ok,1.0388321819482371,0.061824001371860504,0.06111999973654747,0.06371200084686279
llm_kl_divergence_loss,decode,llm,loss,default,ok,0.8636234509758651,0.04047999903559685,0.039872001856565475,0.06268000043928629
llm_kl_divergence_loss,decode,llm,distillation,default,ok,0.8636234509758651,0.04047999903559685,0.039872001856565475,0.06268000043928629
llm_kl_divergence_loss,decode,llm,softmax,default,ok,0.8636234509758651,0.04047999903559685,0.039872001856565475,0.06268000043928629
llm_kl_divergence_loss,decode,llm,loss,reduce-overhead,ok,1.0167129979236051,0.049008000642061234,0.04873599857091904,0.050303999334573746
llm_kl_divergence_loss,decode,llm,distillation,reduce-overhead,ok,1.0167129979236051,0.049008000642061234,0.04873599857091904,0.050303999334573746
llm_kl_divergence_loss,decode,llm,softmax,reduce-overhead,ok,1.0167129979236051,0.049008000642061234,0.04873599857091904,0.050303999334573746
llm_kl_divergence_loss,decode,llm,loss,max-autotune,ok,1.1085457929875702,0.04912000149488449,0.0488319993019104,0.050464000552892685
llm_kl_divergence_loss,decode,llm,distillation,max-autotune,ok,1.1085457929875702,0.04912000149488449,0.0488319993019104,0.050464000552892685
llm_kl_divergence_loss,decode,llm,softmax,max-autotune,ok,1.1085457929875702,0.04912000149488449,0.0488319993019104,0.050464000552892685
llm_kl_divergence_loss,decode,llm,loss,max-autotune-no-cudagraphs,ok,1.2685496399644762,0.040608000010252,0.04012800008058548,0.058330240845680226
llm_kl_divergence_loss,decode,llm,distillation,max-autotune-no-cudagraphs,ok,1.2685496399644762,0.040608000010252,0.04012800008058548,0.058330240845680226
llm_kl_divergence_loss,decode,llm,softmax,max-autotune-no-cudagraphs,ok,1.2685496399644762,0.040608000010252,0.04012800008058548,0.058330240845680226
